#,ID,course_id,sec_id,semester,year,grade
18089,40481,949,1,Fall,2007,A-
18090,35357,366,1,Fall,2005,C 
18091,36685,376,1,Fall,2006,B 
18092,30252,489,1,Fall,2007,A+
18093,52876,482,1,Fall,2005,A+
18094,72521,960,2,Fall,2006,B+
18095,7854,959,1,Fall,2006,C 
18096,72055,631,1,Spring,2007,C-
18097,56598,366,1,Fall,2005,C+
18098,6712,679,1,Spring,2010,A+
18099,68150,338,1,Spring,2007,A-
18100,46762,338,1,Spring,2007,C 
18101,45359,960,2,Fall,2006,B 
18102,6367,468,1,Fall,2005,C+
18103,97042,486,1,Fall,2009,A-
18104,90234,626,1,Fall,2006,A-
18105,40677,270,1,Spring,2010,B 
18106,41988,400,2,Fall,2003,C-
18107,47677,927,1,Fall,2002,A-
18108,29002,962,1,Spring,2008,B 
18109,40937,169,2,Fall,2002,A 
18110,18941,445,1,Spring,2001,A 
18111,86736,974,1,Fall,2003,B 
18112,83557,692,1,Spring,2010,B+
18113,99268,735,2,Spring,2010,C+
18114,13290,960,1,Fall,2009,C-
18115,34126,421,1,Fall,2004,C-
18116,99694,237,1,Spring,2008,C 
18117,65681,949,1,Fall,2007,B-
18118,94620,974,1,Fall,2003,B+
18119,55009,864,1,Spring,2006,A+
18120,95099,105,2,Fall,2002,C 
18121,32744,959,1,Fall,2006,A+
18122,76291,692,1,Spring,2010,B+
18123,62487,334,1,Fall,2009,C-
18124,60748,200,1,Spring,2007,C+
18125,32506,704,1,Spring,2008,C+
18126,70564,313,1,Fall,2010,A+
18127,18367,239,1,Fall,2006,A+
18128,94894,237,2,Fall,2009,A-
18129,91580,527,1,Fall,2004,C+
18130,9440,735,2,Spring,2010,A 
18131,93004,489,1,Fall,2007,A+
18132,66484,694,1,Fall,2002,C 
18133,17424,949,1,Fall,2007,A-
18134,91442,626,1,Fall,2006,B-
18135,7287,604,1,Spring,2009,C+
18136,30957,461,1,Fall,2002,B-
18137,86969,642,1,Fall,2004,A-
18138,20803,927,1,Fall,2002,B+
18139,16297,489,1,Fall,2007,B+
18140,90004,105,1,Fall,2009,C-
18141,5703,791,1,Spring,2006,B-
18142,91580,426,1,Spring,2006,C-
18143,43032,642,1,Fall,2004,A-
18144,37219,482,1,Fall,2005,B+
18145,48660,468,2,Fall,2007,B+
18146,92040,679,1,Spring,2010,C 
18147,8378,629,1,Spring,2003,C+
18148,107,704,1,Spring,2008,B-
18149,23794,735,2,Spring,2010,C 
18150,31079,843,1,Fall,2010,C-
18151,8807,527,1,Fall,2004,B 
18152,44836,493,1,Spring,2010,A-
18153,68516,362,2,Fall,2006,A 
18154,81028,864,1,Spring,2006,B+
18155,10814,591,1,Spring,2005,B+
18156,163,704,1,Spring,2008,C+
18157,56849,468,1,Fall,2005,A+
18158,66763,893,1,Fall,2007,B+
18159,62705,457,1,Spring,2001,B 
18160,71631,415,1,Fall,2010,C 
18161,41890,679,1,Spring,2010,C-
18162,95850,401,1,Fall,2003,A 
18163,64039,457,1,Spring,2001,B 
18164,69521,864,1,Spring,2006,B-
18165,67425,748,1,Fall,2003,B 
18166,22086,242,1,Fall,2009,C-
18167,82970,696,1,Spring,2002,C-
18168,36379,604,1,Spring,2009,C-
18169,42960,468,1,Fall,2005,A+
18170,82126,696,1,Spring,2002,A-
18171,11262,426,1,Spring,2006,A 
18172,8603,200,1,Spring,2007,B+
18173,32385,864,1,Spring,2006,C 
18174,70099,476,1,Fall,2010,B+
18175,50702,304,1,Fall,2009,A 
18176,96988,561,1,Fall,2006,B+
18177,92417,852,1,Spring,2008,C-
18178,2967,629,1,Spring,2003,B+
18179,70099,200,2,Fall,2002,C+
18180,92839,258,1,Fall,2007,B 
18181,63582,304,1,Fall,2009,B+
18182,71628,158,1,Fall,2008,A 
18183,50467,631,1,Spring,2007,C-
18184,23224,591,1,Spring,2005,C-
18185,76224,843,1,Fall,2010,B-
18186,68554,445,1,Spring,2001,A+
18187,14621,345,1,Spring,2008,A+
18188,46337,400,1,Spring,2007,C-
18189,94522,426,1,Spring,2006,C+
18190,29707,991,1,Spring,2008,A+
18191,75231,304,1,Fall,2009,B+
18192,83314,791,1,Spring,2006,B+
18193,85746,747,1,Spring,2004,A 
18194,64155,591,1,Spring,2005,C+
18195,74639,692,1,Spring,2010,B 
18196,37653,852,1,Spring,2008,B+
18197,91370,702,1,Spring,2001,A+
18198,85575,704,1,Spring,2008,B+
18199,20002,137,1,Spring,2002,A+
18200,37653,319,1,Spring,2003,C 
18201,12615,486,1,Fall,2009,C+
18202,15249,696,1,Spring,2002,C 
18203,49073,274,1,Fall,2002,A+
18204,64067,158,1,Fall,2008,C-
18205,44998,692,1,Spring,2010,C-
18206,24116,702,1,Spring,2001,B+
18207,28316,415,1,Fall,2010,B+
18208,89414,642,1,Fall,2004,A-
18209,59848,105,1,Fall,2009,C 
18210,22142,679,1,Spring,2010,B-
18211,33401,169,1,Spring,2007,C-
18212,99271,960,2,Fall,2006,B-
18213,42565,258,1,Fall,2007,A-
18214,30896,629,1,Spring,2003,B-
18215,53048,972,1,Spring,2009,C-
18216,17424,200,1,Spring,2007,B 
18217,48861,445,1,Spring,2001,C+
18218,3639,893,1,Fall,2007,C-
18219,14284,366,1,Fall,2005,B+
18220,49873,748,1,Fall,2003,C 
18221,23500,599,1,Spring,2003,A+
18222,69752,352,1,Spring,2006,C 
18223,82083,875,1,Spring,2005,B 
18224,11126,493,1,Spring,2010,B+
18225,87246,795,1,Spring,2004,A 
18226,64550,927,1,Fall,2002,B 
18227,69521,735,2,Spring,2010,C+
18228,56057,496,1,Fall,2001,A+
18229,5381,304,1,Fall,2009,B+
18230,15726,304,1,Fall,2009,A+
18231,78581,270,1,Spring,2010,C-
18232,36303,949,1,Fall,2007,B-
18233,82646,319,1,Spring,2003,B 
18234,69230,362,3,Spring,2008,B 
18235,76743,338,1,Spring,2007,C-
18236,69132,571,1,Spring,2004,B+
18237,6673,408,2,Spring,2003,B-
18238,11453,959,1,Fall,2006,A 
18239,41683,747,1,Spring,2004,B 
18240,85445,349,1,Spring,2008,A+
18241,58085,927,1,Fall,2002,A+
18242,4508,349,1,Spring,2008,B 
18243,12216,105,1,Fall,2009,A-
18244,79170,692,1,Spring,2010,C+
18245,32464,362,2,Fall,2006,B+
18246,34542,443,1,Spring,2010,A-
18247,44258,401,1,Fall,2003,A+
18248,52157,338,2,Spring,2006,B-
18249,36102,158,2,Spring,2008,C-
18250,71529,192,1,Fall,2002,C-
18251,64945,401,1,Fall,2003,A+
18252,97679,748,1,Fall,2003,A 
18253,11083,991,1,Spring,2008,C+
18254,22325,843,1,Fall,2010,B 
18255,80057,338,1,Spring,2007,B+
18256,13211,959,1,Fall,2006,A 
18257,14829,105,1,Fall,2009,B 
18258,35687,629,1,Spring,2003,B+
18259,28738,735,2,Spring,2010,C-
18260,72768,496,1,Fall,2001,C+
18261,48009,545,1,Fall,2001,C-
18262,77580,604,1,Spring,2009,C+
18263,89246,747,1,Spring,2004,C+
18264,36263,702,1,Spring,2001,A 
18265,16631,893,1,Fall,2007,B-
18266,69783,591,1,Spring,2005,C+
18267,72768,489,1,Fall,2007,A 
18268,31624,352,1,Spring,2006,B-
18269,39619,893,1,Fall,2007,B 
18270,19848,960,2,Fall,2006,A-
18271,30124,445,1,Spring,2001,C 
18272,9256,493,1,Spring,2010,B-
18273,61998,105,1,Fall,2009,B-
18274,43226,760,1,Spring,2004,B 
18275,85451,974,1,Fall,2003,C 
18276,5943,629,1,Spring,2003,C 
18277,47670,808,1,Fall,2003,B-
18278,69471,793,1,Spring,2002,A-
18279,2423,972,1,Spring,2009,C+
18280,5843,893,1,Fall,2007,A-
18281,62152,366,1,Fall,2005,A 
18282,9114,362,3,Spring,2008,A+
18283,14484,496,1,Fall,2001,A 
18284,11057,345,1,Spring,2008,A+
18285,94730,313,1,Fall,2010,A-
18286,3487,793,1,Spring,2002,A-
18287,71878,338,1,Spring,2007,A+
18288,95697,486,1,Fall,2009,C-
18289,91370,927,1,Fall,2002,A+
18290,96117,843,1,Fall,2010,C+
18291,24002,603,1,Fall,2003,C 
18292,12979,258,1,Fall,2007,A 
18293,16993,345,1,Spring,2008,B+
18294,41741,795,1,Spring,2004,A 
18295,81245,959,1,Fall,2006,B-
18296,11201,468,1,Fall,2005,A 
18297,66356,867,2,Fall,2010,A 
18298,14869,421,1,Fall,2004,B 
18299,40189,696,1,Spring,2002,A 
18300,52134,366,1,Fall,2005,B+
18301,17997,972,1,Spring,2009,B+
18302,80990,362,1,Fall,2005,A 
18303,41965,960,1,Fall,2009,B+
18304,99399,802,1,Spring,2003,B+
18305,87044,334,1,Fall,2009,C 
18306,85809,362,2,Fall,2006,C 
18307,10269,893,1,Fall,2007,B 
18308,75040,747,1,Spring,2004,B+
18309,98619,362,2,Fall,2006,A 
18310,13023,974,1,Fall,2003,B 
18311,65753,408,2,Spring,2003,A+
18312,63582,949,1,Fall,2007,C 
18313,57377,679,1,Spring,2010,B-
18314,27952,864,1,Spring,2006,B 
18315,68150,875,1,Spring,2005,A+
18316,58595,559,1,Fall,2002,C+
18317,88389,604,1,Spring,2009,A 
18318,39580,603,1,Fall,2003,A-
18319,33759,400,2,Fall,2003,B 
18320,59553,545,1,Fall,2001,B-
18321,41774,960,1,Fall,2009,C+
18322,52945,959,1,Fall,2006,B 
18323,7020,362,1,Fall,2005,B-
18324,54605,457,1,Spring,2001,A+
18325,41491,415,1,Fall,2010,C-
18326,12711,352,1,Spring,2006,C+
18327,4438,808,1,Fall,2003,B+
18328,91063,974,1,Fall,2003,A+
18329,91915,760,1,Spring,2004,C-
18330,85308,612,1,Fall,2007,C-
18331,84410,443,2,Spring,2002,A-
18332,93814,808,1,Fall,2003,A+
18333,5017,735,1,Spring,2003,C 
18334,87651,960,2,Fall,2006,C+
18335,44551,158,2,Spring,2008,A+
18336,87651,629,1,Spring,2003,B 
18337,62636,169,1,Spring,2007,C 
18338,507,242,1,Fall,2009,A 
18339,50537,663,1,Spring,2005,C-
18340,39238,105,2,Fall,2002,A+
18341,86529,692,1,Spring,2010,B 
18342,38013,366,1,Fall,2005,C-
18343,10556,338,1,Spring,2007,B+
18344,54610,692,1,Spring,2010,C 
18345,90814,843,1,Fall,2010,A 
18346,30182,376,1,Fall,2006,C 
18347,70572,362,3,Spring,2008,B+
18348,16969,362,2,Fall,2006,C-
18349,85614,137,1,Spring,2002,B+
18350,62152,604,1,Spring,2009,C+
18351,75082,237,1,Spring,2008,C 
18352,63502,401,1,Fall,2003,C 
18353,59553,679,1,Spring,2010,A+
18354,28019,376,1,Fall,2006,C-
18355,72501,603,1,Fall,2003,A+
18356,73606,991,1,Spring,2008,C-
18357,91063,629,1,Spring,2003,C+
18358,24010,445,1,Spring,2001,C-
18359,50537,237,1,Spring,2008,C+
18360,31476,158,2,Spring,2008,C 
18361,36019,362,2,Fall,2006,B-
18362,98019,376,1,Fall,2006,B+
18363,34392,545,1,Fall,2001,B-
18364,96988,960,1,Fall,2009,C-
18365,32954,304,1,Fall,2009,A 
18366,85904,237,1,Spring,2008,A-
18367,51553,421,1,Fall,2004,B 
18368,58170,200,1,Spring,2007,B-
18369,35042,604,1,Spring,2009,C-
18370,96722,313,1,Fall,2010,B+
18371,57135,408,2,Spring,2003,B 
18372,43505,604,1,Spring,2009,C+
18373,76743,443,1,Spring,2010,C 
18374,56755,158,1,Fall,2008,C+
18375,8426,192,1,Fall,2002,A 
18376,49813,362,2,Fall,2006,A 
18377,33645,962,1,Spring,2008,A 
18378,63090,760,1,Spring,2004,C+
18379,60040,457,1,Spring,2001,A-
18380,16969,599,1,Spring,2003,C+
18381,10705,468,1,Fall,2005,C-
18382,98019,362,2,Fall,2006,B 
18383,88887,927,1,Fall,2002,B 
18384,94324,482,1,Fall,2005,B 
18385,72358,200,2,Fall,2002,C-
18386,20180,604,1,Spring,2009,A+
18387,62152,461,1,Fall,2002,C-
18388,18740,443,2,Spring,2002,A 
18389,55531,591,1,Spring,2005,C+
18390,56003,408,2,Spring,2003,C 
18391,78552,747,1,Spring,2004,A+
18392,19862,591,1,Spring,2005,C 
18393,99369,338,1,Spring,2007,C 
18394,24932,631,1,Spring,2007,B 
18395,12078,468,2,Fall,2007,B 
18396,1232,679,1,Spring,2010,B-
18397,21556,486,1,Fall,2009,A 
18398,16250,949,1,Fall,2007,B-
18399,36265,604,1,Spring,2009,C+
18400,50537,960,2,Fall,2006,A+
18401,60867,489,1,Fall,2007,B-
18402,61332,486,1,Fall,2009,A-
18403,78756,400,1,Spring,2007,B-
18404,47265,362,1,Fall,2005,B+
18405,74530,642,1,Fall,2004,A-
18406,90372,612,1,Fall,2007,A+
18407,68278,237,2,Fall,2009,C+
18408,99463,802,1,Spring,2003,B+
18409,38121,349,1,Spring,2008,C+
18410,66813,793,1,Spring,2002,B-
18411,18499,319,1,Spring,2003,A-
18412,36881,591,1,Spring,2005,B 
18413,70965,239,1,Fall,2006,A+
18414,39115,408,1,Spring,2007,B-
18415,1460,581,1,Spring,2005,A-
18416,79352,270,1,Spring,2010,B 
18417,27898,319,1,Spring,2003,A 
18418,97590,679,1,Spring,2010,A-
18419,78758,663,1,Spring,2005,C 
18420,54620,808,1,Fall,2003,B-
18421,38668,319,1,Spring,2003,C+
18422,90089,158,1,Fall,2008,B 
18423,19362,486,1,Fall,2009,A+
18424,98984,735,1,Spring,2003,B+
18425,20180,362,3,Spring,2008,B 
18426,75510,791,1,Spring,2006,B+
18427,30334,843,1,Fall,2010,A 
18428,65190,105,2,Fall,2002,B+
18429,2795,629,1,Spring,2003,C 
18430,20180,158,1,Fall,2008,A+
18431,94257,237,1,Spring,2008,C 
18432,39619,169,1,Spring,2007,C+
18433,84167,991,1,Spring,2008,B-
18434,4355,158,1,Fall,2008,C+
18435,57666,237,2,Fall,2009,B 
18436,62124,482,1,Fall,2005,A-
18437,37869,258,1,Fall,2007,B 
18438,10814,694,1,Fall,2002,A-
18439,76049,808,1,Fall,2003,B-
18440,53077,362,1,Fall,2005,A+
18441,68453,237,1,Spring,2008,B 
18442,39925,362,1,Fall,2005,A-
18443,13921,313,1,Fall,2010,C 
18444,13352,694,1,Fall,2002,A+
18445,53728,426,1,Spring,2006,B+
18446,60984,603,1,Fall,2003,C 
18447,12971,349,1,Spring,2008,A 
18448,57185,362,1,Fall,2005,C 
18449,2561,604,1,Spring,2009,A 
18450,64934,169,1,Spring,2007,A+
18451,27727,696,1,Spring,2002,B-
18452,85754,603,1,Fall,2003,B+
18453,39892,443,2,Spring,2002,A-
18454,57377,400,2,Fall,2003,B+
18455,71387,795,1,Spring,2004,C 
18456,67655,239,1,Fall,2006,C-
18457,62124,604,1,Spring,2009,B 
18458,66269,313,1,Fall,2010,C+
18459,40932,426,1,Spring,2006,A 
18460,98388,169,1,Spring,2007,A-
18461,52019,603,1,Fall,2003,C 
18462,74639,960,1,Fall,2009,A+
18463,36494,334,1,Fall,2009,C 
18464,69307,991,1,Spring,2008,C+
18465,93571,694,1,Fall,2002,B 
18466,45083,237,1,Spring,2008,A+
18467,75513,200,2,Fall,2002,C-
18468,38676,591,1,Spring,2005,A+
18469,88801,200,1,Spring,2007,A-
18470,67146,735,2,Spring,2010,B-
18471,17057,200,2,Fall,2002,B 
18472,72657,960,2,Fall,2006,C 
18473,69521,376,1,Fall,2006,C-
18474,82687,366,1,Fall,2005,A-
18475,33460,496,1,Fall,2001,C-
18476,47670,631,1,Spring,2007,B-
18477,858,137,1,Spring,2002,A+
18478,1232,239,1,Fall,2006,A+
18479,89759,972,1,Spring,2009,C+
18480,83871,949,1,Fall,2007,A 
18481,83557,795,1,Spring,2004,A+
18482,86404,867,2,Fall,2010,B-
18483,22396,493,1,Spring,2010,B+
18484,76953,313,1,Fall,2010,C-
18485,13511,408,2,Spring,2003,C+
18486,18859,270,1,Spring,2010,B+
18487,92867,192,1,Fall,2002,C-
18488,8603,362,3,Spring,2008,B+
18489,58919,962,1,Spring,2008,A+
18490,39901,949,1,Fall,2007,A 
18491,30188,629,1,Spring,2003,C-
18492,86375,679,1,Spring,2010,B+
18493,41345,200,1,Spring,2007,C+
18494,56486,603,1,Fall,2003,B+
18495,16297,493,1,Spring,2010,A 
18496,16480,735,2,Spring,2010,A 
18497,28252,960,2,Fall,2006,B-
18498,14628,747,1,Spring,2004,C+
18499,90089,704,1,Spring,2008,A-
18500,50039,974,1,Fall,2003,B-
18501,8426,545,1,Fall,2001,B 
18502,78332,476,1,Fall,2010,C+
18503,28004,362,2,Fall,2006,B+
18504,51817,338,2,Spring,2006,B-
18505,98140,468,2,Fall,2007,B 
18506,69730,893,1,Fall,2007,B 
18507,22050,334,1,Fall,2009,C-
18508,52876,867,1,Fall,2006,A+
18509,96067,629,1,Spring,2003,A+
18510,49205,604,1,Spring,2009,A+
18511,88417,270,1,Spring,2010,C 
18512,8807,200,1,Spring,2007,C-
18513,81245,927,1,Fall,2002,C 
18514,336,679,1,Spring,2010,A 
18515,14554,400,1,Spring,2007,A 
18516,88887,421,1,Fall,2004,B-
18517,65299,959,1,Fall,2006,C+
18518,33206,352,1,Spring,2006,B-
18519,8912,808,1,Fall,2003,C 
18520,93171,867,2,Fall,2010,A+
18521,61783,415,1,Fall,2010,C+
18522,74464,415,1,Fall,2010,B-
18523,94726,843,1,Fall,2010,C-
18524,40059,376,1,Fall,2006,A-
18525,73542,443,1,Spring,2010,C+
18526,44258,366,1,Fall,2005,A 
18527,76250,991,1,Spring,2008,C-
18528,57190,334,1,Fall,2009,A+
18529,40457,629,1,Spring,2003,C 
18530,37521,476,1,Fall,2010,A-
18531,9933,258,1,Fall,2007,A-
18532,36791,319,1,Spring,2003,A 
18533,62795,959,1,Fall,2006,A+
18534,6195,345,1,Spring,2008,C+
18535,28994,974,1,Fall,2003,A-
18536,10727,258,1,Fall,2007,B+
18537,22345,875,1,Spring,2005,C-
18538,80057,304,1,Fall,2009,C+
18539,46155,200,2,Fall,2002,C 
18540,69758,864,1,Spring,2006,A-
18541,65400,949,1,Fall,2007,A+
18542,76743,802,1,Spring,2003,C 
18543,93571,867,1,Fall,2006,C 
18544,70572,960,2,Fall,2006,B-
18545,84495,791,1,Spring,2006,A-
18546,97400,962,1,Spring,2008,A-
18547,89551,445,1,Spring,2001,B 
18548,35721,486,1,Fall,2009,C-
18549,99719,747,1,Spring,2004,A-
18550,11530,421,1,Fall,2004,B 
18551,64914,793,1,Spring,2002,A 
18552,99422,663,1,Spring,2005,B 
18553,9605,169,2,Fall,2002,B 
18554,74016,200,1,Spring,2007,C-
18555,20445,704,1,Spring,2008,C+
18556,72014,334,1,Fall,2009,C+
18557,98690,843,1,Fall,2010,A 
18558,26147,663,1,Spring,2005,C+
18559,20195,735,1,Spring,2003,C-
18560,72669,482,1,Fall,2005,A+
18561,55859,468,2,Fall,2007,C-
18562,47379,599,1,Spring,2003,C+
18563,21766,408,1,Spring,2007,B 
18564,24442,443,1,Spring,2010,A-
18565,24325,704,1,Spring,2008,C-
18566,19321,927,1,Fall,2002,C-
18567,35042,629,1,Spring,2003,A-
18568,20974,867,1,Fall,2006,C+
18569,23110,629,1,Spring,2003,B 
18570,29645,137,1,Spring,2002,C+
18571,4173,461,1,Fall,2002,C 
18572,52471,400,2,Fall,2003,C+
18573,27950,237,2,Fall,2009,B 
18574,86375,808,1,Fall,2003,A+
18575,50873,875,1,Spring,2005,A+
18576,15070,362,1,Fall,2005,B+
18577,32772,274,1,Fall,2002,B+
18578,2501,376,1,Fall,2006,B 
18579,336,591,1,Spring,2005,B-
18580,79446,237,1,Spring,2008,C+
18581,15726,545,1,Fall,2001,B+
18582,24374,864,1,Spring,2006,A 
18583,18808,561,1,Fall,2006,A 
18584,75040,496,1,Fall,2001,C 
18585,62705,376,1,Fall,2006,B 
18586,67725,242,1,Fall,2009,B-
18587,87015,362,3,Spring,2008,B 
18588,69225,545,1,Fall,2001,C-
18589,7620,468,2,Fall,2007,C+
18590,79210,476,1,Fall,2010,A-
18591,51723,349,1,Spring,2008,B 
18592,67310,237,1,Spring,2008,C+
18593,22417,408,1,Spring,2007,A+
18594,75522,612,1,Fall,2007,A-
18595,93653,158,1,Fall,2008,C+
18596,89059,319,1,Spring,2003,C-
18597,81396,239,1,Fall,2006,A-
18598,67583,599,1,Spring,2003,B+
18599,69850,760,1,Spring,2004,C+
18600,97551,760,1,Spring,2004,A+
18601,12362,735,1,Spring,2003,C-
18602,66495,443,2,Spring,2002,B 
18603,17128,105,2,Fall,2002,A+
18604,28538,808,1,Fall,2003,A 
18605,70452,242,1,Fall,2009,B 
18606,9114,629,1,Spring,2003,B-
18607,88472,591,1,Spring,2005,C 
18608,69132,629,1,Spring,2003,C+
18609,28361,612,1,Fall,2007,C-
18610,15340,692,1,Spring,2010,B+
18611,87831,366,1,Fall,2005,B+
18612,92417,694,1,Fall,2002,A-
18613,58846,561,1,Fall,2006,C-
18614,82591,748,1,Fall,2003,A+
18615,89312,642,1,Fall,2004,A+
18616,78922,795,1,Spring,2004,A+
18617,99660,200,2,Fall,2002,C-
18618,39881,642,1,Fall,2004,B+
18619,89551,443,2,Spring,2002,C 
18620,35685,802,1,Spring,2003,B-
18621,67024,679,1,Spring,2010,B 
18622,94569,959,1,Fall,2006,A+
18623,67024,852,1,Spring,2008,C-
18624,97953,338,2,Spring,2006,B-
18625,95631,415,1,Fall,2010,C+
18626,63612,694,1,Fall,2002,A-
18627,51579,545,1,Fall,2001,C+
18628,51955,696,1,Spring,2002,B-
18629,29665,158,2,Spring,2008,B 
18630,82918,704,1,Spring,2008,C+
18631,99348,974,1,Fall,2003,A-
18632,80821,527,1,Fall,2004,A-
18633,48776,158,2,Spring,2008,C+
18634,23457,362,3,Spring,2008,A+
18635,39310,362,1,Fall,2005,C 
18636,95631,760,1,Spring,2004,C+
18637,10834,352,1,Spring,2006,A 
18638,46450,489,1,Fall,2007,A-
18639,30943,663,1,Spring,2005,B+
18640,46928,274,1,Fall,2002,C 
18641,32744,808,1,Fall,2003,C-
18642,72177,559,1,Fall,2002,A-
18643,41751,362,1,Fall,2005,C-
18644,60867,319,1,Spring,2003,B-
18645,40059,362,1,Fall,2005,A 
18646,24746,663,1,Spring,2005,B 
18647,10556,843,1,Fall,2010,A 
18648,44584,421,1,Fall,2004,C 
18649,51923,867,1,Fall,2006,A+
18650,51538,105,2,Fall,2002,B-
18651,38899,362,1,Fall,2005,A+
18652,51538,791,1,Spring,2006,A+
18653,30397,795,1,Spring,2004,C 
18654,64249,704,1,Spring,2008,C 
18655,89000,489,1,Fall,2007,A-
18656,14563,808,1,Fall,2003,B+
18657,84515,489,1,Fall,2007,A-
18658,47824,626,1,Fall,2006,B+
18659,36513,571,1,Spring,2004,B 
18660,99289,362,2,Fall,2006,B-
18661,25256,496,1,Fall,2001,A 
18662,67793,426,1,Spring,2006,C-
18663,10481,571,1,Spring,2004,C 
18664,22050,421,1,Fall,2004,C+
18665,74016,158,2,Spring,2008,A-
18666,8912,496,1,Fall,2001,B 
18667,52385,258,1,Fall,2007,A-
18668,259,927,1,Fall,2002,A-
18669,39927,927,1,Fall,2002,B 
18670,48165,692,1,Spring,2010,A+
18671,98984,791,1,Spring,2006,A-
18672,41674,426,1,Spring,2006,B+
18673,19050,319,1,Spring,2003,C 
18674,28952,400,1,Spring,2007,A 
18675,23449,426,1,Spring,2006,C 
18676,23457,496,1,Fall,2001,A 
18677,67051,137,1,Spring,2002,B 
18678,17397,960,2,Fall,2006,A+
18679,92949,893,1,Fall,2007,A 
18680,3833,468,1,Fall,2005,B-
18681,44998,694,1,Fall,2002,B 
18682,53077,962,1,Spring,2008,C+
18683,75046,376,1,Fall,2006,B 
18684,15980,376,1,Fall,2006,B+
18685,51008,362,3,Spring,2008,B+
18686,68779,304,1,Fall,2009,A 
18687,60267,421,1,Fall,2004,A+
18688,44998,482,1,Fall,2005,B+
18689,33759,362,3,Spring,2008,B 
18690,68779,852,1,Spring,2008,B 
18691,28977,612,1,Fall,2007,B 
18692,48611,612,1,Fall,2007,B+
18693,53803,376,1,Fall,2006,A 
18694,70918,401,1,Fall,2003,B+
18695,79589,959,1,Fall,2006,C+
18696,71944,137,1,Spring,2002,C 
18697,19862,426,1,Spring,2006,C-
18698,38676,852,1,Spring,2008,C-
18699,23992,376,1,Fall,2006,C 
18700,38545,200,1,Spring,2007,A+
18701,85534,960,1,Fall,2009,B+
18702,61364,334,1,Fall,2009,A 
18703,58307,313,1,Fall,2010,A 
18704,72358,612,1,Fall,2007,C-
18705,82402,457,1,Spring,2001,B-
18706,62520,959,1,Fall,2006,B+
18707,39157,960,2,Fall,2006,B-
18708,96911,631,1,Spring,2007,B+
18709,37454,642,1,Fall,2004,A-
18710,37715,760,1,Spring,2004,B+
18711,39157,237,2,Fall,2009,B-
18712,23794,663,1,Spring,2005,C+
18713,64013,237,2,Fall,2009,A 
18714,78787,679,1,Spring,2010,C-
18715,93508,421,1,Fall,2004,C+
18716,76049,421,1,Fall,2004,C+
18717,53047,867,1,Fall,2006,A 
18718,70098,629,1,Spring,2003,A-
18719,38691,489,1,Fall,2007,B-
18720,91992,793,1,Spring,2002,C-
18721,12362,105,1,Fall,2009,B 
18722,31476,192,1,Fall,2002,B-
18723,65715,612,1,Fall,2007,C-
18724,4004,239,1,Fall,2006,B+
18725,4508,105,1,Fall,2009,A+
18726,70828,349,1,Spring,2008,B-
18727,76057,612,1,Fall,2007,A+
18728,11422,334,1,Fall,2009,B 
18729,88417,599,1,Spring,2003,A+
18730,52866,408,2,Spring,2003,B+
18731,96615,795,1,Spring,2004,C-
18732,96722,461,1,Fall,2002,C-
18733,22467,559,1,Fall,2002,A-
18734,34392,972,1,Spring,2009,C+
18735,41671,137,1,Spring,2002,A+
18736,97023,476,1,Fall,2010,A-
18737,44836,702,1,Spring,2001,B+
18738,85887,704,1,Spring,2008,C+
18739,36494,461,1,Fall,2002,A-
18740,29849,960,1,Fall,2009,B 
18741,37946,192,1,Fall,2002,A 
18742,18809,304,1,Fall,2009,B-
18743,78143,421,1,Fall,2004,B-
18744,66969,237,1,Spring,2008,C 
18745,39514,349,1,Spring,2008,B-
18746,99348,735,2,Spring,2010,B-
18747,66008,629,1,Spring,2003,B-
18748,90448,338,2,Spring,2006,B-
18749,39876,200,2,Fall,2002,A-
18750,3640,338,1,Spring,2007,C+
18751,50658,679,1,Spring,2010,C-
18752,93125,631,1,Spring,2007,C-
18753,48589,401,1,Fall,2003,A-
18754,4435,571,1,Spring,2004,B+
18755,79170,169,1,Spring,2007,C+
18756,30896,362,2,Fall,2006,A+
18757,75082,489,1,Fall,2007,C-
18758,15538,962,1,Spring,2008,A 
18759,33349,408,2,Spring,2003,B 
18760,41973,457,1,Spring,2001,B+
18761,86641,242,1,Fall,2009,B+
18762,69132,694,1,Fall,2002,B+
18763,97590,581,1,Spring,2005,B-
18764,9605,642,1,Fall,2004,A+
18765,28989,875,1,Spring,2005,B-
18766,69850,443,1,Spring,2010,A 
18767,5824,631,1,Spring,2007,B-
18768,81294,581,1,Spring,2005,A 
18769,82126,561,1,Fall,2006,C-
18770,4355,349,1,Spring,2008,B 
18771,90009,603,1,Fall,2003,C+
18772,8986,338,2,Spring,2006,A-
18773,81150,603,1,Fall,2003,B 
18774,32056,237,1,Spring,2008,C+
18775,27804,274,1,Fall,2002,B 
18776,2201,843,1,Fall,2010,C 
18777,45650,496,1,Fall,2001,C 
18778,37586,559,1,Fall,2002,A-
18779,89312,489,1,Fall,2007,C-
18780,11057,527,1,Fall,2004,B-
18781,96134,200,1,Spring,2007,A-
18782,33791,362,1,Fall,2005,B-
18783,61998,760,1,Spring,2004,C+
18784,72622,631,1,Spring,2007,C+
18785,90004,747,1,Spring,2004,B+
18786,50743,319,1,Spring,2003,C-
18787,34569,239,1,Fall,2006,C 
